id,scientific_name,japanese_name,genus_id,gbif_taxon_key,edibility
1602,Cladonia boryi,,493,7246785,
1603,Cladonia botrytes,,493,2607624,
1604,Cladonia brevis,,493,3391352,
1605,Cladonia caespiticia,,493,8410694,
1606,Cladonia calycantha,,493,3390177,
1608,Cladonia capitellata,,493,8675049,
1609,Cladonia cariosa,,493,2607655,
1610,Cladonia cenotea,,493,2607716,
1611,Cladonia ceratophylla,,493,3390259,
1612,Cladonia ceratophyllina,,493,7246821,
1613,Cladonia cervicornis,,493,10955802,
1614,Cladonia chlorophaea,,493,2607697,
1615,Cladonia coccifera,,493,7246653,
1616,Cladonia coniocraea,,493,2607534,
1617,Cladonia conista,,493,8379248,
1618,Cladonia corniculata,,493,2607573,
1619,Cladonia cornuta,,493,12220710,
1620,Cladonia crispata,,493,11022613,
1621,Cladonia cryptochlorophaea,,493,3390095,
1622,Cladonia cyanipes,,493,7246865,
1623,Cladonia deformis,,493,9075436,
1624,Cladonia didyma,,493,2607540,
1625,Cladonia digitata,,493,12242676,
1626,Cladonia dissimilis,,493,3390288,
1627,Cladonia ecmocyna,,493,2607643,
1628,Cladonia fenestralis,,493,3391139,
1629,Cladonia fimbriata,,493,2607701,
1630,Cladonia floerkeana,,493,7453254,
1631,Cladonia foliacea,,493,2607590,
1632,Cladonia fragosa,,493,10804130,
1633,Cladonia fruticulosa,,493,2607604,
1634,Cladonia furcata,,493,7246646,
1635,Cladonia glauca,,493,8658446,
1636,Cladonia gracilis,,493,2607596,
1637,Cladonia granulans,,493,7246854,
1638,Cladonia grayi,,493,3390106,
1639,Cladonia homosekikaica,,493,2607556,
1640,Cladonia hondensis,,493,8490942,
1641,Cladonia humilis,,493,2607526,
1642,Cladonia incrassata,,493,7984707,
1643,Cladonia koyaensis,,493,3390393,
1644,Cladonia krempelhuberi,,493,2607569,
1645,Cladonia kurokawae,,493,3390946,
1646,Cladonia libifera,,493,3391747,
1647,Cladonia macilenta,,493,7246716,
1648,Cladonia macrophylla,,493,2607629,
1649,Cladonia macrophyllodes,,493,2607617,
1650,Cladonia macroptera,,493,7246907,
1651,Cladonia maxima,,493,2607533,
1652,Cladonia merochlorophaea,,493,2607656,
1653,Cladonia mitis,,493,2607650,
1654,Cladonia nipponica,,493,3390099,
1655,Cladonia norvegica,,493,3390102,
1656,Cladonia novochlorophaea,,493,3390714,
1657,Cladonia oceanica,,493,3391485,
1658,Cladonia ochrochlora,,493,7800386,
1659,Cladonia parasitica,,493,2607631,
1660,Cladonia peziziformis,,493,2607635,
1661,Cladonia phyllophora,,493,2607575,
1662,Cladonia pleurota,,493,2607718,
1663,Cladonia polydactyla,,493,10907622,
1664,Cladonia portentosa,,493,3390030,
1665,Cladonia pseudevansii,,493,8445960,
1666,Cladonia pseudodidyma,,493,7246629,
1667,Cladonia pseudoevansii,,493,3390563,
1668,Cladonia pseudogymnopoda,,493,7246781,
1669,Cladonia pseudohondoensis,,493,3391035,
1670,Cladonia pseudorangiformis,,493,3390866,
1671,Cladonia pseudostellata,,493,3390833,
1672,Cladonia pycnoclada,,493,8550169,
1673,Cladonia pyxidata,,493,2607695,
1674,Cladonia ramulosa,,493,2607557,
1675,Cladonia rangiferina,,493,8597577,
1676,Cladonia rappii,,493,3390682,
1677,Cladonia rei,,493,2607620,
1678,Cladonia scabriuscula,,493,2607681,
1679,Cladonia sobolescens,,493,3390427,
1680,Cladonia squamosa,,493,7246650,
1681,Cladonia stellaris,,493,2607712,
1682,Cladonia straminea,,493,9746241,
1683,Cladonia strepsilis,,493,12181696,
1684,Cladonia stricta,,493,2607595,
1685,Cladonia subcariosa,,493,7246798,
1686,Cladonia subconistea,,493,3390882,
1687,Cladonia subdecaryana,,493,3390268,
1688,Cladonia subfurcata,,493,3391629,
1689,Cladonia submitis,,493,7246752,
1690,Cladonia submultiformis,,493,3390849,
1691,Cladonia subpityrea,,493,3390364,
1692,Cladonia subradiata,,493,2607606,
1693,Cladonia subsquamosa,,493,2607555,
1694,Cladonia subsubulata,,493,3391160,
1695,Cladonia subtenuis,,493,3390341,
1696,Cladonia subulata,,493,2607703,
1697,Cladonia sulphurina,,493,2607566,
1698,Cladonia tessellata,,493,2607670,
1699,Cladonia trassii,,493,3391709,
1700,Cladonia turgida,,493,7246760,
1701,Cladonia uncialis,,493,6606867,
1702,Cladonia valida,,493,3391329,
1703,Cladonia vulcani,,493,3390324,
1704,Cladonia wainioi,,493,3391666,
1705,Cladonia yunnana,,493,3390799,
1706,Cladonia zopfii,,493,2607532,
1707,Gymnoderma coccocarpum,,494,5470393,
1708,Gymnoderma insulare,,494,5470391,
1709,Pilophorus acicularis,,495,5261257,
1710,Pilophorus boninanus,,495,11373826,
1711,Pilophorus clavatus,,495,2607515,
1712,Pilophorus curtulus,,495,7547649,
1713,Pilophorus nigricaulis,,495,5261255,
1714,Thysanothecium casuarinarum,,496,7246731,
1715,Thysanothecium scutellatum,,496,2607731,
1716,Cladosporium allicinum,,497,8276645,
1717,Cladosporium allii,,497,2620347,
1718,Cladosporium allii-cepae,,497,2620352,
1719,Cladosporium anthropophilum,,497,9681830,
1720,Cladosporium cladosporioides,,497,2620657,
1721,Cladosporium colocasiae,,497,2620645,
1722,Cladosporium cucumerinum,,497,2620564,
1723,Cladosporium delicatulum,,497,3502008,
1724,Cladosporium epiphyllum,,497,2620595,
1725,Cladosporium fluvum,,497,6123855,
1726,Cladosporium funiculosum,,497,2620538,
1727,Cladosporium halotolerans,,497,3501864,
1728,Cladosporium herbarum,,497,2620585,
1729,Cladosporium iridis,,497,2620552,
1730,Cladosporium lactucae,,497,3501918,
1731,Cladosporium macrocarpum,,497,2620615,
1732,Cladosporium minourae,,497,2620523,
1733,Cladosporium minusculum,,497,3501850,
1734,Cladosporium oxysporum,,497,2620494,
1735,Cladosporium perangustum,,497,8403664,
1736,Cladosporium phlei,,497,2620521,
1737,Cladosporium pseudocladosporioides,,497,7569668,
1738,Cladosporium rectoides,,497,8101581,
1739,Cladosporium sphaerospermum,,497,2620632,
1740,Cladosporium tenuissimum,,497,2620623,
1741,Cladosporium variabile,,497,2620610,
1742,Cladosporium victorialis,,497,2620591,
1743,Rachicladosporium iridis,,498,11915790,
1744,Toxicocladosporium irritans,,499,2624957,
1745,Camarophyllopsis atrovelutina,,500,2538391,
1746,Camarophyllopsis schulzeri,,500,2538357,
1747,Clavaria acuta,シロヤリタケ,501,5244553,
1748,Clavaria californica,,501,5446728,
1749,Clavaria cristatula,,501,5446575,
1750,Clavaria flavipes,,501,5244536,
1751,Clavaria fragilis,,501,5244501,
1752,Clavaria fumosa,サヤナギナタタケ,501,5244508,
1753,Clavaria fuscata,,501,5446859,
1754,Clavaria globospora,,501,5244566,
1755,Clavaria inaequalis,,501,5244392,
1756,Clavaria martinii,,501,5446704,
1757,Clavaria meakanensis,メアカンナギナタタケ,501,5447208,
1758,Clavaria miyabeana,,501,9532491,
1759,Clavaria murina,,501,5446961,
1760,Clavaria rosea,センコウタケ,501,8241145,
1762,Clavaria subacuta,ムニンヤリノホタケ,501,5244543,
1763,Clavaria subfalcata,,501,5446817,
1764,Clavaria versatilis,,501,5446100,
1765,Clavaria zollingeri,ムラサキホウキタケ,501,5244510,
1766,Clavulinopsis aurantiocinnabarina,ベニナギナタタケ,502,5244405,
1767,Clavulinopsis corniculata,キンホウキタケ,502,5244431,
1768,Clavulinopsis depokensis,,502,5244400,
1769,Clavulinopsis fusiformis,ナギナタタケ,502,5244486,
1770,Clavulinopsis helvola,キソウメンタケ,502,9117445,
1771,Clavulinopsis laeticolor,ヒシミノセンコウタケ,502,5244414,
1772,Clavulinopsis miyabeana,,502,5446508,
1773,Clavulinopsis sulcata,,502,5244420,
1774,Hodophilus hymenocephalus,,503,9744773,
1775,Mucronella calva,コメハリタケ,504,5244323,
1776,Ramariopsis crocea,アカヒメホウキタケ,505,2540197,
1777,Ramariopsis kunzei,シロヒメホウキタケ,505,2540225,
1778,Ramariopsis pulchella,ヒナサンゴタケ,505,2540204,
1779,Ramariopsis subumbrinella,,505,7889029,
1780,Clavariadelphus ligula,コスリコギタケ,506,2521387,
1781,Clavariadelphus pistillaris,スリコギタケ,506,2521391,
1782,Clavariadelphus truncatus,スリコギタケモドキ,506,2521401,
1783,Aciculosporium oplismeni,,507,11797293,
1784,Aciculosporium sasicola,,507,3449881,
1785,Albomyces take,,508,10740989,
1786,Aschersonia aleyrodis,,509,5952442,
1787,Aschersonia placenta,,509,5952440,
1788,Aschersonia suzukii,,509,6018814,
1789,Aschersonia tamurae,,509,7947485,
1790,Atkinsonella hypoxylon,,510,5251497,
1791,Balansia andropogonis,,511,2562728,
1792,Balansia claviceps,,511,2562734,
1793,Claviceps bothriochloae,,512,5483358,
1794,Claviceps humidiphila,,512,9673868,
1795,Claviceps imperatae,,512,5483399,
1796,Claviceps litoralis,ハマニンニクバッカクキン,512,5483365,
1797,Claviceps microspora,,512,6018800,
1798,Claviceps miscanthi,,512,5483367,
1799,Claviceps panicoidearum,,512,5251473,
1800,Claviceps paspali,,512,5251477,
1801,Claviceps purpurea,バッカクキン,512,9378152,
1802,Claviceps sorghicola,,512,5483362,
1803,Claviceps yanagawensis,,512,5483395,
1804,Commelinaceomyces aneilematis,,513,12238147,
1805,Conoideocrella luteorostrata,,514,3449783,
1806,Conoideocrella tenuis,,514,3449784,
1807,Drechmeria balanoides,,515,9770417,
1808,Drechmeria rhabdospora,,515,9771960,
1809,Drechmeria sinensis,,515,9816928,
1810,Ephelis japonica,,516,5483412,
1811,Epichloe festucae,,517,4909561,
1812,Epichloe sylvatica,,517,4909560,
1813,Epichloe typhina,,517,10814921,
1814,Harposporium anguillulae,,518,9563253,
1815,Harposporium arcuatum,,518,3450163,
1816,Harposporium cycloides,,518,3450175,
1817,Harposporium janus,,518,3450157,
1818,Harposporium lilliputanum,,518,2562602,
1819,Harposporium subuliforme,,518,3450168,
1820,Heteroepichloe bambusae,,519,2562626,
1821,Heteroepichloe sasae,,519,2562629,
1822,Hypocrella japonica,,520,3449933,
1823,Keithomyces carneus,,521,11954699,
1824,Loculistroma bambusae,,522,3449748,
1825,Marquandomyces marquandii,,523,12073015,
1826,Metacordyceps chlamydosporia,,524,2562709,
1827,Metapochonia bulbillosa,,525,7450052,
1828,Metapochonia microbactrospora,,525,7384813,
1829,Metapochonia rubescens,,525,8050025,
1830,Metarhizium anisopliae,コッキョウビョウキン,526,2562645,
1831,Metarhizium atrovirens,,526,8113168,
1832,Metarhizium brachyspermum,クサイロコメツキムシタケ,526,10880611,
1833,Metarhizium cylindrosporum,,526,3449754,
1834,Metarhizium indigoticum,,526,8200621,
1835,Metarhizium lepidiotae,,526,5896564,
1836,Metarhizium majus,,526,8066396,
1837,Metarhizium owariense,,526,8189489,
1838,Metarhizium pemphigi,,526,7748403,
1839,Metarhizium pseudoatrovirens,,526,8420193,
1840,Metarhizium rileyi,,526,8264943,
1841,Metarhizium robertsii,,526,7370553,
1842,Moelleriella libera,,527,5483522,
1843,Nigelia martialis,,528,12211478,
1844,Nigrocornus scleroticus,カツオブシタケ,529,2562746,
1845,Nomuraea owariensis,,530,3450136,
1846,Ophiodothis arundinellae,,531,3289247,
1847,Ophiodothis vorax,,531,7256374,
1848,Pochonia boninensis,,532,7681687,
1849,Pochonia cordycepisociata,,532,9772658,
1850,Shimizuomyces paradoxus,サンチュウムシタケモドキ,533,3450256,
1851,Sphacelia miscanthi,,534,3450225,
1852,Ustilaginoidea arundinellae,,535,3449600,
1853,Ustilaginoidea virens,,535,2562479,
1854,Yosiokobayasia kusanagiensis,,536,12201407,
1855,Coccocarpia erythroxyli,,537,3424420,
1856,Coccocarpia palmicola,,537,2601127,
1857,Coccocarpia pellita,,537,7250159,
1858,Spilonema japonicum,,538,7419025,
1859,Coccodiscus quercicola,,539,6352914,
1860,Coccoidea quercicola,,540,5953663,
1861,Coccotrema cucurbitula,,541,3412764,
1862,Coccotrema porinopsis,,541,3412756,
1863,Euryancale phallospora,,542,2559217,
1864,Cocoonihabitus sinensis,,543,10838751,
1865,Coelomomyces iliensis,,544,7238808,
1866,Coelomomyces ponticulus,,544,3387119,
1867,Coenogonium flavicans,,545,5474238,
1868,Coenogonium geralense,,545,6755053,
1869,Coenogonium interpositum,,545,5474220,
1870,Coenogonium kawanae,,545,5474265,
1871,Coenogonium leprieurii,,545,6610292,
1872,Coenogonium luteum,,545,5261103,
1873,Coenogonium moniliforme,,545,5474240,
1874,Coenogonium pineti,,545,5434065,
1875,Coenogonium subluteum,,545,5474305,
1876,Coenogonium tanzanicum,,545,5474293,
1877,Coenogonium theae,,545,10782582,
1878,Coenogonium wrightii,,545,5474295,
1879,Dimerella lutea,,546,11207228,
1880,Colacogloea falcata,,547,9749472,
1881,Chrysomyxa abietis,,548,2513941,
1882,Chrysomyxa cassandrae,,548,3372868,
1883,Chrysomyxa deformans,,548,3372858,
1884,Chrysomyxa empetri,,548,7960258,
1885,Chrysomyxa himalensis,,548,2513967,
1886,Chrysomyxa ledi,,548,3372848,
1887,Chrysomyxa ledicola,,548,2513932,
1888,Chrysomyxa menziesiae,,548,3372871,
1889,Chrysomyxa rhododendri,,548,3372864,
1890,Chrysomyxa succinea,,548,2513961,
1891,Chrysomyxa tsugae-yunnanensis,,548,3372879,
1892,Chrysomyxa tsukubaensis,,548,12266892,
1893,Coleosporium actaeae,,549,3372900,
1894,Coleosporium aristolochiae,,549,3372946,
1895,Coleosporium asterum,,549,2513923,
1896,Coleosporium bletiae,,549,2513907,
1897,Coleosporium cacaliae,,549,9475062,
1898,Coleosporium campanulae,,549,2513896,
1899,Coleosporium campanumoeae,,549,6124268,
1900,Coleosporium carpesii,,549,7239808,
1901,Coleosporium cimicifugatum,,549,3372923,
1902,Coleosporium cirsii-japonici,,549,3372962,
1903,Coleosporium clematidis,,549,2513916,
1904,Coleosporium clematidis-apiifoliae,,549,3372952,
1905,Coleosporium clerodendri,,549,2513852,
1906,Coleosporium elongatum,,549,3372909,
1907,Coleosporium euodiae,,549,3373058,
1908,Coleosporium eupaederiae,,549,3372893,
1909,Coleosporium eupatorii,,549,2513922,
1910,Coleosporium euphrasiae,,549,2513894,
1911,Coleosporium fauriae,,549,3372953,
1912,Coleosporium heteropappi,,549,3372999,
1913,Coleosporium horianum,,549,3372928,
1914,Coleosporium ligulariae,,549,2513906,
1915,Coleosporium lycopodis,,549,8225459,
1916,Coleosporium melampyri,,549,8030902,
1917,Coleosporium microrhamni,,549,3372974,
1918,Coleosporium neocacaliae,,549,2513850,
1919,Coleosporium neopetasitis,,549,3372920,
1920,Coleosporium neosenecionis,,549,3372907,
1921,Coleosporium paederiae,,549,3372897,
1922,Coleosporium parvisporum,,549,3373009,
1923,Coleosporium pedunculatum,,549,3372950,
1924,Coleosporium perillae,,549,9565997,
1926,Coleosporium petasitis,,549,7403973,
1928,Coleosporium phellodendri,,549,3372989,
1929,Coleosporium pini-asteris,,549,3373048,
1930,Coleosporium pini-pumilae,,549,3372892,
1931,Coleosporium plectranthi,,549,2513919,
1933,Coleosporium plumeriae,,549,2513846,
1934,Coleosporium pulsatillae,,549,8176686,
1935,Coleosporium salviae,,549,3372965,
1936,Coleosporium saussureae,,549,2513854,
1937,Coleosporium senecionis,,549,2513860,
1938,Coleosporium sonchi,,549,2513862,
1939,Coleosporium telioevodiae,,549,3373053,
1940,Coleosporium tussilaginis,,549,9215031,
1941,Coleosporium yamabense,,549,3374415,
1942,Coleosporium zanthoxyli,,549,2513844,
1943,Hiratsukaia tsugae,,550,2517683,
1944,Rossmanomyces pyrolae,,551,12213341,
1945,Blennothallia furfureola,,552,10679964,
1946,Collema complanatum,,553,5260645,
1947,Collema flaccidum,,553,5260557,
1948,Collema furfuraceum,,553,5260572,
1949,Collema japonicum,,553,5260550,
1950,Collema leptaleum,,553,5260634,
1951,Collema nigrescens,,553,5260630,
1952,Collema pulcellum,,553,5260560,
1953,Collema subconveniens,,553,5260579,
1954,Collema subflaccidum,,553,5478225,
1955,Collema subnigrescens,,553,5260637,
1956,Collema texanum,,553,5260628,
1957,Enchylium conglomeratum,,554,8464776,
1958,Enchylium nipponicum,,554,10716834,
1959,Enchylium tenax,,554,5478056,
1960,Lathagrium cristatum,,555,8621148,
1961,Lathagrium fuscovirens,,555,8541101,
1962,Lathagrium undulatum,,555,8627291,
1963,Leptogium asiaticum,,556,2600955,
1964,Leptogium austroamericanum,,556,2600912,
1965,Leptogium azureum,,556,2601042,
1966,Leptogium burnetiae,,556,2600944,
1967,Leptogium chloromeloides,,556,3422868,
1968,Leptogium cochleatum,,556,2600960,
1969,Leptogium cyanescens,,556,2601012,
1970,Leptogium delavayii,,556,2600988,
1971,Leptogium denticulatum,,556,9550611,
1972,Leptogium hildenbrandii,,556,2601046,
1973,Leptogium hirsutum,,556,2601035,
1974,Leptogium marginellum,,556,2600923,
1975,Leptogium menziesii,,556,2601040,
1976,Leptogium moluccanum,,556,2600991,
1977,Leptogium pedicellatum,,556,2601039,
1978,Leptogium pichneum,,556,8479017,
1979,Leptogium pseudopapillosum,,556,2600920,
1980,Leptogium saturninum,,556,2600939,
1981,Leptogium teretiusculum,,556,3422698,
1982,Leptogium tremelloides,,556,8640124,
1983,Leptogium trichophoroides,,556,2600982,
1984,Leptogium trichophorum,,556,2600954,
1985,Rostania coccophylla,,557,10847605,
1986,Scytinium intermedium,,558,8490273,
1987,Scytinium lichenoides,,558,8532457,
1988,Scytinium palmatum,,558,8457828,
1989,Scytinium teretiusculum,,558,8675828,
1990,Collimyces mutans,,559,10826571,
1991,Coniochaeta arxii,,560,2569589,
1992,Coniochaeta cipronana,,560,10763988,
1993,Coniochaeta cymbiformispora,,560,3457807,
1994,Coniochaeta discoidea,,560,2569551,
1995,Coniochaeta ellipsoidea,,560,2569577,
1996,Coniochaeta fasciculata,,560,7781282,
1997,Coniochaeta hoffmannii,,560,7819054,
1998,Coniochaeta mirabilis,,560,7738296,
1999,Coniochaeta mutabilis,,560,8206918,
2000,Coniochaeta perangusta,,560,2569607,
2001,Coniochaeta polysperma,,560,2569586,
2002,Coniochaeta pulveracea,,560,9069801,
2003,Coniochaeta punctulata,,560,2569574,
2004,Coniochaeta savoryi,,560,2569555,
2005,Coniochaeta tetraspora,,560,2569560,
2006,Lecythophora canina,,561,7544989,
2007,Chaenotheca brunneola,,562,5261506,
2008,Chaenotheca chlorella,,562,8239222,
2009,Chaenotheca chrysocephala,,562,5261507,
2010,Chaenotheca furfuracea,,562,5261526,
2011,Chaenotheca gracilenta,,562,5470072,
2012,Chaenotheca hygrophila,,562,5261527,
2013,Chaenotheca stemonea,,562,5261523,
2014,Chaenotheca trichialis,,562,10756770,
2015,Sclerophora amabilis,,563,2610334,
2016,Sclerophora pallida,,563,3389383,
2017,Coniophora arida,カベタケ,564,5240136,
2018,Coniophora olivacea,イドタケモドキ,564,5240157,
2019,Coniophora puteana,イドタケ,564,5240101,
2020,Gyrodontium sacchari,,565,2525867,
2021,Penttilamyces olivascens,,566,10807617,
2022,Conioscypha japonica,,567,2572793,
2023,Coniosporium heterosporum,,568,3473845,
2024,Coniosporium hysterinum,,568,3473852,
2025,Coniosporium olivaceum,,568,2626060,
2026,Coniosporium punctiforme,,568,3473806,
2027,Coniosporium saccardoanum,,568,8099484,
2028,Coniothyrium bambusae,,569,3541467,
2029,Coniothyrium concentricum,,569,2618668,
2030,Coniothyrium dracaenae,,569,2618697,
2031,Coniothyrium fuckelii,,569,2618508,
2032,Coniothyrium japonicum,,569,2618629,
2033,Coniothyrium mororum,,569,3540879,
2034,Coniothyrium pyricola,,569,7770880,
2035,Coniothyrium sasae,,569,3541352,
2036,Uleomyces japonicus,,570,3499352,
2037,Cordana ellipsoidea,,571,2590823,
2038,Cordana inaequalis,,571,2590822,
2039,Cordana mercadoana,,571,9733540,
2040,Cordana pauciseptata,,571,2590817,
2041,Cordana terrestris,,571,7773246,
2042,Cordierites frondosus,,572,3490002,
2043,Diplocarpa irregularis,,573,11837670,
2044,Diplolaeviopsis japonica,,574,9676805,
2045,Midotiopsis jamaicensis,,575,2584033,
2046,Skyttea ochrolechiae,,576,10686486,
2047,Unguiculariopsis ravenelii,,577,3487597,
2048,Akanthomyces aranearum,,578,2562809,
2049,Akanthomyces attenuatus,,578,10852850,
2050,Akanthomyces lecanii,,578,10453360,
2051,Akanthomyces ryukyuenis,,578,10693187,
2052,Akanthomyces tuberculatus,,578,9835970,
2053,Beauveria amorpha,,579,7417312,
2054,Beauveria asiatica,,579,7947039,
2055,Beauveria bassiana,セミカビ,579,2560612,
2056,Beauveria brongniartii,,579,2560594,
2057,Beauveria pseudobassiana,,579,7689446,
2058,Beauveria staphylinidicola,,579,10826609,
2059,Beauveria sungii,,579,7809213,
2060,Blackwellomyces cardinalis,,580,10841973,
2061,Cordyceps ampullacea,イラガノベニサナギタケ,581,3451635,
2062,Cordyceps bifusispora,,581,3451632,
2063,Cordyceps brongniartii,,581,3451363,
2064,Cordyceps cateniannulata,,581,10766492,
2065,Cordyceps chichibuensis,,581,3451617,
2066,Cordyceps coccidiocapitata,ミチノクヒイロムシタケ,581,3451372,
2067,Cordyceps farinosa,,581,10604897,
2068,Cordyceps flavobrunnescens,,581,3451514,
2069,Cordyceps fumosorosea,,581,10323406,
2070,Cordyceps gryllotalpae,,581,7977751,
2071,Cordyceps hepialidicola,クサギムシタケ,581,3451357,
2072,Cordyceps imagamiana,ウスイロセミタケ,581,3451590,
2073,Cordyceps javanica,,581,10715227,
2074,Cordyceps joaquiensis,,581,3451325,
2075,Cordyceps kyushuensis,,581,10834166,
2076,Cordyceps militaris,キサナギタケ,581,7567077,
2077,Cordyceps minuta,コゴメセミタケ,581,3451469,
2078,Cordyceps myrmecogena,アリヤドリタンポタケ,581,3451507,
2079,Cordyceps nanatakiensis,チチブクチキムシタケ,581,3451576,
2080,Cordyceps nikkoensis,ニッコウムシタケ,581,3451500,
2081,Cordyceps obliquiordinata,ケンガタコガネムシタケ,581,3451545,
2082,Cordyceps ochraceostromata,イモムシハナヤスリタケ,581,3451577,
2083,Cordyceps ootakiensis,ベニイモムシタケ,581,3451536,
2084,Cordyceps pleuricapitata,ウスイロコゴメセミタケ,581,3451501,
2085,Cordyceps polycephala,ヒメハルゼミタケ,581,3451413,
2086,Cordyceps pruinosa,ヒメサナギタケ,581,3451565,
2087,Cordyceps rosea,ウシアカシャクトリムシタケ,581,3451496,
2088,Cordyceps roseostromata,ベニイロクチキムシタケ,581,3451482,
2089,Cordyceps rubiginosistipitata,,581,3451650,
2090,Cordyceps rubricapitata,リョウガミヒメクチキムシタケ,581,3451455,
2091,Cordyceps rubrostromata,ホソエノアカクビオレタケ,581,3451578,
2092,Cordyceps sakishimensis,サキシマヤドリバエタケ,581,3451444,
2093,Cordyceps shimaensis,シマムシタケ,581,3451537,
2094,Cordyceps sphaerocephala,,581,7904726,
2095,Cordyceps submilitaris,,581,3451510,
2096,Cordyceps sulfurea,コガネイモムシタケ,581,3451434,
2097,Cordyceps takaomontana,ウスキサナギタケ,581,3451674,
2098,Cordyceps tenuipes,,581,10756417,
2099,Cordyceps termitophila,シロアリタケ,581,3451732,
2100,Engyodontium rectidentatum,,582,2560467,
2101,Flavocillium primulinum,,583,11960100,
2102,Gibellula arachnophila,,584,2560541,
2103,Gibellula aranearum,,584,2560453,
2104,Gibellula pulchra,ギベルラタケ,584,2560455,
2105,Hevansia nelumboides,,585,10880121,
2106,Hevansia novoguineensis,,585,10720375,
2107,Isaria cicadae,,586,5251108,
2108,Isaria cosmopsaltriae,,586,5483846,
2109,Isaria eristalidis,ハナアブタケ,586,5483781,
2110,Isaria japonica,ハナサナギタケ,586,5483931,
2111,Isaria macroscyticola,ツチカメムシタケ,586,5483771,
2112,Isaria nipponica,ハナアブラゼミタケ,586,5483841,
2113,Isaria oncotympanae,ミンミンゼミタケ,586,5483839,
2114,Isaria patrobus,,586,5483814,
2115,Isaria sinclairii,ツクツクボウシタケ,586,5251109,
2116,Isaria tenuipes,,586,10016913,
2117,Isaria yokohamensis,,586,5483947,
2118,Lecanicillium fungicola,,587,3451787,
2119,Lecanicillium fusisporum,,587,2560723,
2120,Lecanicillium psalliotae,,587,2560714,
2121,Lecanicillium saksenae,,587,8362910,
2122,Leptobacillium leptobactrum,,588,9808821,
2123,Leptobacillium symbioticum,,588,11923039,
2124,Parengyodontium album,,589,9657415,
2125,Rotiferophthora amamiensis,,590,3451805,
2126,Rotiferophthora ellipsospora,,590,3451795,
2127,Rotiferophthora japonica,,590,3451804,
2128,Rotiferophthora lacrima,,590,3451797,
2129,Rotiferophthora minutispora,,590,3451812,
2130,Simplicillium aogashimaense,,591,8337724,
2131,Simplicillium cylindrosporum,,591,8136449,
2132,Simplicillium lamellicola,,591,2560505,
2133,Simplicillium lanosoniveum,,591,3452049,
2134,Simplicillium minatense,,591,7680722,
2135,Simplicillium subtropicum,,591,7365163,
2136,Simplicillium sympodiophorum,,591,7874195,
2137,Torrubiella alba,ウスゲシロクモタケ,592,3452117,
2138,Torrubiella alboglobosa,シロマルクモタケ,592,3452125,
2139,Torrubiella aurantia,ミカンイロクモタケ,592,3452054,
2140,Torrubiella corniformis,クロツブシロクモタケ,592,3452129,
2141,Torrubiella ellipsoidea,クモノモモガタツブタケ,592,3452068,
2142,Torrubiella flava,ウスジロクモタケ,592,3452104,
2143,Torrubiella globosa,クモノオオトガリツブタケ,592,3452055,
2144,Torrubiella globosostipitata,クモノエツキツブタケ,592,3452127,
2145,Torrubiella longissima,ツキダシナガミノクモタケ,592,3452080,
2146,Torrubiella mammillata,ウスキマルミノクモタケ,592,3452099,
2147,Torrubiella miyagiana,オクニッカワクモタケ,592,3452103,
2148,Torrubiella neofusiformis,クモノコウラツブタケ,592,3452109,
2149,Torrubiella oblonga,ツツナガクモタケ,592,3452114,
2150,Torrubiella ooaniensis,オオアニシロクモタケ,592,3452069,
2151,Torrubiella pallida,ウスキオオアニクモタケ,592,3452087,
2152,Torrubiella plana,コゴメクモタケ,592,8033586,
2153,Torrubiella rosea,サンゴクモタケ,592,3452112,
2154,Torrubiella ryogamimontana,ナガミノクモタケ,592,3452072,
2155,Torrubiella superficialis,カイガラムシキイロツブタケ,592,3452084,
2156,Corticium gramineum,,593,5249985,
2157,Corticium koleroga,,593,5250004,
2158,Corticium roseocarneum,,593,5250011,
2159,Corticium roseum,,593,9218477,
2160,Laetisaria fuciformis,,594,2555699,
2161,Leptocorticium cyatheae,ヘゴノコウヤクタケ,595,2555826,
2162,Lyomyces crustosus,,596,5237636,
2163,Lyomyces griseliniae,,596,9702209,
2164,Lyomyces juniperi,,596,9359867,
2165,Lyomyces sambuci,,596,5237531,
2166,Marchandiomyces corallinus,,597,2555758,
2167,Necator salmonicolor,,598,12217421,
2168,Waitea circinata,,599,5249953,
2169,Waitea zeae,,599,12200313,
2170,Aureonarius infucatus,,600,12113328,
2171,Calonarius olearioides,,601,12059501,
2172,Calonarius xanthophyllus,,601,12161564,
2173,Cortinarius alboviolaceus,ウスフジフウセンタケ,602,7844497,
2174,Cortinarius allutus,ニセマンジュウガサ,602,3347850,
2175,Cortinarius anomalovelatus,,602,8422386,
2176,Cortinarius anomalus,マルミノフウセンタケ,602,2529421,
2177,Cortinarius armillatus,アシブトツバタケ,602,8802917,
2178,Cortinarius aurantiofulvus,コガネフウセンタケモドキ,602,8077827,
2179,Cortinarius aureobrunneus,キンチャフウセンタケ,602,3351054,
2180,Cortinarius bibulus,ヒメムラサキフウセンタケ,602,2529150,
2181,Cortinarius bolaris,アカツブフウセンタケ,602,12087710,
2182,Cortinarius boulderensis,,602,3349371,
2183,Cortinarius bovinus,サザナミツバフウセンタケ,602,2528717,
2184,Cortinarius bulliardii,アカアシフウセンタケ,602,9151578,
