id,scientific_name,japanese_name,family_id
2160,Lacrymaria,,528
2161,Narcissea,,528
2162,Ozonium,,528
2163,Parasola,,528
2164,Psathyrella,,528
2165,Tulosesus,,528
2166,Typhrasa,,528
2167,Geomyces,,529
2168,Gymnostellatospora,,529
2169,Pseudeurotium,,529
2170,Pseudogymnoascus,,529
2171,Bonomyces,,530
2172,Pseudoclitocybe,,530
2173,Petrakia,,531
2174,Pseudohalonectria,,532
2175,Pseudolophiotrema,,533
2176,Leiosphaerella,,534
2177,Pseudomassaria,,534
2178,Pseudombrophila,,535
2179,Nematostoma,,536
2180,Pseudopyrenochaeta,,537
2181,Brianaria,,538
2182,Protoblastenia,,538
2183,Psora,,538
2184,Psorula,,538
2185,Actiniceps,,539
2186,Pterula,,539
2187,Pterulicium,,539
2188,Aecidium,,540
2189,Caeoma,,540
2190,Coleopucciniella,,540
2191,Endophyllum,,540
2192,Miyagia,,540
2193,Novopuccinia,,540
2194,Peristemma,,540
2195,Pseudocerradoa,,540
2196,Puccinia,,540
2197,Stereostratum,,540
2198,Uredo,,540
2199,Uromyces,,540
2200,Xenostele,,540
2201,Zaghouania,,540
2202,Calyptospora,,541
2203,Hyalopsora,,541
2204,Melampsorella,,541
2205,Melampsoridium,,541
2206,Naohidemyces,,541
2207,Peridiopsora,,541
2208,Pucciniastrum,,541
2209,Thekopsora,,541
2210,Uredinopsis,,541
2211,Dietelia,,542
2212,Endophylloides,,542
2213,Pulvinula,,543
2214,Punctularia,,544
2215,Pycnoporellus,,545
2216,Anthracothecium,,546
2217,Pyrenula,,546
2218,Pyrgillus,,546
2219,Proxipyricularia,,547
2220,Pyricularia,,547
2221,Xenopyricularia,,547
2222,Aleuria,,548
2223,Aleurina,,548
2224,Anthracobia,,548
2225,Ascosparassis,,548
2226,Byssonectria,,548
2227,Cheilymenia,,548
2228,Genea,,548
2229,Geneosperma,,548
2230,Geopyxis,,548
2231,Humaria,,548
2232,Hydnocystis,,548
2233,Jafnea,,548
2234,Lamprospora,,548
2235,Leucoscypha,,548
2236,Melastiza,,548
2237,Neottiella,,548
2238,Octospora,,548
2239,Plicaria,,548
2240,Pyronema,,548
2241,Ramsbottomia,,548
2242,Scutellinia,,548
2243,Sowerbyella,,548
2244,Sphaerosporella,,548
2245,Spooneromyces,,548
2246,Tarzetta,,548
2247,Trichaleurina,,548
2248,Tricharina,,548
2249,Trichophaea,,548
2250,Trichophaeopsis,,548
2251,Aphanobasidium,,549
2252,Radulomyces,,549
2253,Bacidia,,550
2254,Bacidina,,550
2255,Badimia,,550
2256,Biatora,,550
2257,Cliostomum,,550
2258,Eschatogonia,,550
2259,Ivanpisutia,,550
2260,Lecania,,550
2261,Lopezaria,,550
2262,Phyllopsora,,550
2263,Ramalina,,550
2264,Toninia,,550
2265,Wolseleyidea,,550
2266,Ramboldia,,551
2267,Diorchidium,,552
2268,Hapalophragmium,,552
2269,Kernkampella,,552
2270,Nyssopsora,,552
2271,Ravenelia,,552
2272,Triphragmium,,552
2273,Lawrynomyces,,553
2274,Skvortzovia,,553
2275,Blastophorum,,554
2276,Rhodoveronaea,,555
2277,Xylolentia,,555
2278,Rhamphospora,,556
2279,Psilopezia,,557
2280,Rhizina,,557
2281,Catolechia,,558
2282,Rhizocarpon,,558
2283,Rhizophlyctis,,559
2284,Rhizophydium,,560
2285,Rhizopus,,561
2286,Syzygites,,561
2287,Rhizopogon,,562
2288,Papiliotrema,,563
2289,Bifusella,,564
2290,Coccomyces,,564
2291,Colpoma,,564
2292,Davisomycella,,564
2293,Discocainia,,564
2294,Hypoderma,,564
2295,Lirula,,564
2296,Lophodermium,,564
2297,Lophomerum,,564
2298,Macroderma,,564
2299,Rhytisma,,564
2300,Alloclavaria,,565
2301,Cotylidia,,565
2302,Loreleia,,565
2303,Peniophorella,,565
2304,Resinicium,,565
2305,Rickenella,,565
2306,Sidera,,565
2307,Robbauera,,566
2308,Robillarda,,567
2309,Chiodecton,,568
2310,Dichosporidium,,568
2311,Enterographa,,568
2312,Gyrographa,,568
2313,Mazosia,,568
2314,Perigrapha,,568
2315,Pulvinodecton,,568
2316,Roccellina,,568
2317,Schismatomma,,568
2318,Rogerpetersonia,,569
2319,Neoroussoella,,570
2320,Roussoella,,570
2321,Roussoellopsis,,570
2322,Ruinenia,,571
2323,Arcangeliella,,572
2324,Gloeopeniophorella,,572
2325,Lactarius,チチタケ属,572
2326,Lactifluus,,572
2327,Multifurca,,572
2328,Russula,ベニタケ属,572
2329,Zelleromyces,,572
2330,Lambertella,,573
2331,Lanzia,,573
2332,Poculum,,573
2333,Rutstroemia,,573
2334,Citeromyces,,574
2335,Debaryomyces,,574
2336,Dekkera,,574
2337,Grigorovia,,574
2338,Issatchenkia,,574
2339,Kazachstania,,574
2340,Kluyveromyces,,574
2341,Kodamaea,,574
2342,Kregervanrija,,574
2343,Kuraishia,,574
2344,Kurtzmaniella,,574
2345,Lachancea,,574
2346,Lodderomyces,,574
2347,Martiniozyma,,574
2348,Nakaseomyces,,574
2349,Naumovozyma,,574
2350,Ogataea,,574
2351,Pichia,,574
2352,Saccharomyces,,574
2353,Saturnispora,,574
2354,Schwanniomyces,,574
2355,Tetrapisispora,,574
2356,Torulaspora,,574
2357,Vanderwaltozyma,,574
2358,Zygosaccharomyces,,574
2359,Zygotorulaspora,,574
2360,Hanseniaspora,,575
2361,Nadsonia,,575
2362,Saccharomycodes,,575
2363,Wickerhamia,,575
2364,Ambrosiozyma,,576
2365,Saccharomycopsis,,576
2366,Aureobasidium,,577
2367,Metasphaeria,,577
2368,Pseudoseptoria,,577
2369,Selenophoma,,577
2370,Sakaguchia,,578
2371,Sarcomyxa,,579
2372,Sarcoporia,,580
2373,Cookeina,,581
2374,Microstoma,,581
2375,Phillipsia,,581
2376,Pithya,,581
2377,Sarcoscypha,,581
2378,Conoplea,,582
2379,Donadinia,,582
2380,Galiella,,582
2381,Korfiella,,582
2382,Plectania,,582
2383,Pseudoplectania,,582
2384,Strumella,,582
2385,Urnula,,582
2386,Sarea,,583
2387,Zythia,,583
2388,Sarocladium,,584
2389,Loxospora,,585
2390,Canalisporium,,586
2391,Savoryella,,586
2392,Ropalospora,,587
2393,Coniella,,588
2394,Porodisculus,,589
2395,Schizophyllum,,589
2396,Echinoporia,,590
2397,Leucophellinus,,590
2398,Paratrichaptum,,590
2399,Schizopora,,590
2400,Xylodon,,590
2401,Hasegawaea,,591
2402,Schizosaccharomyces,,591
2403,Phragmothyriella,,592
2404,Schizothyrium,,592
2405,Sclerococcum,,593
2406,Pisolithus,,594
2407,Scleroderma,,594
2408,Sclerogaster,,595
2409,Botryotinia,,596
2410,Botrytis,,596
2411,Ciboria,,596
2412,Ciborinia,,596
2413,Clarireedia,,596
2414,Dumontinia,,596
2415,Grovesinia,,596
2416,Haradamyces,,596
2417,Hinomyces,,596
2418,Moellerodiscus,,596
2419,Monilia,,596
2420,Monilinia,,596
2421,Mycopappus,,596
2422,Ovulinia,,596
2423,Phaeosclerotinia,,596
2424,Piceomphale,,596
2425,Redheadia,,596
2426,Scleromitrula,,596
2427,Sclerotinia,,596
2428,Septotis,,596
2429,Stromatinia,,596
2430,Valdensinia,,596
2431,Scoliciosporum,,597
2432,Chaetospermum,,598
2433,Sebacina,,598
2434,Septobasidium,,599
2435,Serpula,,600
2436,Seuratia,,601
2437,Shiraia,,602
2438,Fibulobasidium,,603
2439,Sirobasidium,,603
2440,Sistotremastrum,,604
2441,Trechispora,,605
2442,Didymopsorella,,606
2443,Skierka,,606
2444,Lasiobelonium,,607
2445,Trichopezizella,,607
2446,Neurospora,,608
2447,Sordaria,,608
2448,Sparassis,ハナビラタケ属,609
2449,Bunodophoron,,610
2450,Sphaerophorus,,610
2451,Sphaerophragmium,,611
2452,Sphinctrina,,612
2453,Phyllozyma,,613
2454,Gaertneriomyces,,614
2455,Spizellomyces,,614
2456,Rhodosporidiobolus,,615
2457,Rhodotorula,,615
2458,Sporidiobolus,,615
2459,Sporobolomyces,,615
2460,Discostroma,,616
2461,Seimatosporium,,616
2462,Pleophragmia,,617
2463,Preussia,,617
2464,Sporormiella,,617
2465,Westerdykella,,617
2466,Dissoderma,,618
2467,Albifimbria,,619
2468,Brevistachys,,619
2469,Hymenopsis,,619
2470,Inaequalispora,,619
2471,Myrothecium,,619
2472,Myxospora,,619
2473,Paramyrothecium,,619
2474,Scopinella,,619
2475,Septomyrothecium,,619
2476,Sirastachys,,619
2477,Stachybotrys,,619
2478,Striaticonidium,,619
2479,Antrodiella,,620
2480,Butyrea,,620
2481,Flaviporus,,620
2482,Junghuhnia,,620
2483,Loweomyces,,620
2484,Metuloidea,,620
2485,Mycorrhaphium,,620
2486,Niemelaea,,620
2487,Nigroporus,,620
2488,Steccherinum,,620
2489,Trullella,,620
2490,Xanthoporus,,620
2491,Lindtneria,,621
2492,Myriococcum,,621
2493,Acanthobasidium,,622
2494,Acanthophysium,,622
2495,Aleurocystidiellum,,622
2496,Aleurodiscus,,622
2497,Conferticium,,622
2498,Coniophorafomes,,622
2499,Gloeocystidiellum,,622
2500,Gloeosoma,,622
2501,Haloaleurodiscus,,622
2502,Megalocystidium,,622
2503,Neoaleurodiscus,,622
2504,Stereum,,622
2505,Xylobolus,,622
2506,Lepraria,,623
2507,Stereocaulon,,623
2508,Stereopsis,,624
2509,Cryptodiscus,,625
2510,Ingvariella,,625
2511,Petractis,,625
2512,Stictis,,625
2513,Trinathotrema,,625
2514,Dichoporis,,626
2515,Oletheriostrigula,,626
2516,Puiggariella,,626
2517,Racoplaca,,626
2518,Strigula,,626
2519,Swinscowia,,626
2520,Agrocybe,,627
2521,Deconica,,627
2522,Hypholoma,クリタケ属,627
2523,Kuehneromyces,,627
2524,Leratiomyces,,627
2525,Melanotus,,627
2526,Pholiota,ナメコ属,627
2527,Protostropharia,,627
2528,Pyrrhulomyces,,627
2529,Stropharia,,627
2530,Boletinus,,628
2531,Suillus,ヌメリイグチ属,628
2532,Sulcatispora,,629
2533,Sillia,,630
2534,Stegophora,,630
2535,Symbiotaphrina,,631
2536,Symmetrospora,,632
2537,Ochroconis,,633
2538,Pseudosigmoidea,,633
2539,Scolecobasidium,,633
2540,Veronaeopsis,,633
2541,Verruconis,,633
2542,Circinella,,634
2543,Syncephalastrum,,634
2544,Miyabella,,635
2545,Synchytrium,,635
2546,Synnemasporella,,636
2547,Protomyces,,637
2548,Taphridium,,637
2549,Taphrina,,637
2550,Bondarcevomyces,,638
2551,Pseudomerulius,,638
2552,Tapinella,,638
2553,Aurantiascoma,,640
2554,Chaetomastia,,640
2555,Telimena,,641
2556,Athallia,,642
2557,Blastenia,,642
2558,Brownliella,,642
2559,Calogaya,,642
2560,Caloplaca,,642
2561,Fauriea,,642
2562,Flavoplaca,,642
2563,Gyalolechia,,642
2564,Leproplaca,,642
2565,Mikhtomia,,642
2566,Neobrownliella,,642
2567,Opeltia,,642
2568,Orientophila,,642
2569,Oxneria,,642
2570,Oxneriopsis,,642
2571,Rufoplaca,,642
2572,Seawardiella,,642
2573,Squamulea,,642
2574,Verrucoplaca,,642
2575,Xanthoria,,642
2576,Yoshimuria,,642
2577,Zeroviella,,642
2578,Calvitimela,,643
2579,Mycoblastus,,643
2580,Tephromela,,643
2581,Acidomyces,,644
2582,Acrodontium,,644
2583,Hortaea,,644
2584,Stenella,,644
2585,Ernakulamia,,645
2586,Polyplosphaeria,,645
2587,Pseudotetraploa,,645
2588,Quadricrura,,645
2589,Tetraploa,,645
2590,Triplosphaeria,,645
2591,Antarctomyces,,646
2592,Ascophanus,,646
2593,Thelebolus,,646
2594,Phellodon,,647
2595,Polyozellus,,647
2596,Thelephora,,647
2597,Tomentella,,647
2598,Thelocarpon,,648
2599,Massariosphaeria,,649
2600,Thyridaria,,649
2601,Thyridium,,650
2602,Thyronectria,,650
2603,Tilachlidium,,651
2604,Conidiosporomyces,,652
2605,Neovossia,,652
2606,Tilletia,,652
2607,Phragmotaenium,,653
2608,Phaeoacremonium,,654
2609,Torpedospora,,655
2610,Dendryphiella,,656
2611,Dendryphion,,656
2612,Torula,,656
2613,Tranzschelia,,657
2614,Kleopowiella,,658
2615,Placopsis,,658
2616,Placynthiella,,658
2617,Rimularia,,658
2618,Trapelia,,658
2619,Trapeliopsis,,658
2620,Trematosphaeria,,659
2621,Phaeotremella,,660
2622,Tremella,シロキクラゲ属,660
2623,Tremellodendropsis,,661
2624,Ascospirella,,662
2625,Trichocoma,,662
2626,Aspropaxillus,,663
2627,Clitocybe,,663
2628,Collybia,,663
2629,Cystoderma,,663
2630,Delicatula,,663
2631,Dermoloma,,663
2632,Infundibulicybe,,663
2633,Lepista,,663
2634,Leucocalocybe,,663
2635,Leucocortinarius,,663
2636,Leucocybe,,663
2637,Leucoinocybe,,663
2638,Megacollybia,,663
2639,Melanoleuca,,663
2640,Paralepista,,663
2641,Paralepistopsis,,663
2642,Phaeolepiota,,663
2643,Pleurella,,663
2644,Porpoloma,,663
2645,Rimbachia,,663
2646,Ripartites,,663
2647,Singerocybe,,663
2648,Squamanita,,663
2649,Tricholoma,キシメジ属,663
2650,Tricholomopsis,,663
2651,Tricholosporum,,663
2652,Alatosessilispora,,664
2653,Knufia,,664
2654,Spencermartinsiella,,665
2655,Sugiyamaella,,665
2656,Wickerhamiella,,665
2657,Zygoascus,,665
2658,Brachysporium,,666
2659,Koorchaloma,,666
2660,Nigrospora,,666
2661,Trichosphaeria,,666
2662,Apiotrichum,,667
2663,Cutaneotrichosporon,,667
2664,Pascua,,667
2665,Prillingera,,667
2666,Trichothyrium,,668
2667,Cudoniella,,669
2668,Helotium,,669
2669,Spirosphaera,,669
2670,Tricladium,,669
2671,Trigonopsis,,670
2672,Saitozyma,,671
2673,Sugitazyma,,671
2674,Trimorphomyces,,671
2675,Tritirachium,,672
2676,Arthopyrenia,,673
2677,Bogoriella,,673
2678,Macroconstrictolumina,,673
2679,Trypethelium,,673
2680,Viridothelium,,673
2681,Apiognomonioides,,674
2682,Involutiscutellula,,674
2683,Oblongisporothyrium,,674
2684,Paratubakia,,674
2685,Tubakia,,674
2686,Cyclocybe,,675
2687,Flammulaster,,675
2688,Hemistropharia,,675
2689,Phaeomarasmius,,675
2690,Tubaria,,675
2691,Tuber,,676
2692,Acanthohelicospora,,677
2693,Acanthostigmina,,677
2694,Chaetosphaerulina,,677
2695,Dematiohelicoma,,677
2696,Helicoma,,677
2697,Helicomyces,,677
2698,Helicosporium,,677
2699,Helicotruncatum,,677
2700,Neohelicomyces,,677
2701,Neohelicosporium,,677
2702,Parahelicomyces,,677
2703,Pendulispora,,677
2704,Puttemansia,,677
2705,Tubeufia,,677
2706,Uredinophila,,677
2707,Tulasnella,,678
2708,Claussenomyces,,679
2709,Dendrostilbella,,679
2710,Tympanis,,679
2711,Vexillomyces,,679
2712,Macrotyphula,,680
2713,Pistillaria,,680
2714,Sclerotium,,680
2715,Typhula,,680
2716,Tzeanania,,681
2717,Umbelopsis,,682
2718,Lasallia,,683
2719,Umbilicaria,,683
2720,Xylopsora,,683
2721,Unilacryma,,684
2722,Mundkurella,,685
2723,Urocystis,,685
2724,Ustacystis,,685
2725,Vankya,,685
2726,Leucotelium,,686
2727,Macruropyxis,,686
2728,Prospodium,,686
2729,Anthracocystis,,687
2730,Bambusiomyces,,687
2731,Dirkmeia,,687
2732,Franzpetrakia,,687
2733,Macalpinomyces,,687
2734,Melanopsichium,,687
2735,Moesziomyces,,687
2736,Mycosarcoma,,687
2737,Pseudozyma,,687
2738,Sporisorium,,687
2739,Tranzscheliella,,687
2740,Ustilago,,687
2741,Vahliella,,688
2742,Amphiporthe,,689
2743,Cytospora,,689
2744,Hypospilina,,689
2745,Valsa,,689
2746,Myrmaecium,,690
2747,Valsaria,,690
2748,Didymobotryum,,691
2749,Varicellaria,,692
2750,Acantharia,,693
2751,Anungitea,,693
2752,Coleroa,,693
2753,Fusicladium,,693
2754,Gibbera,,693
2755,Rhizosphaera,,693
2756,Rosenscheldiella,,693
2757,Venturia,,693
2758,Agonimia,,694
2759,Catapyrenium,,694
2760,Clavascidium,,694
2761,Dermatocarpon,,694
2762,Endocarpon,,694
2763,Flakea,,694
2764,Hydropunctaria,,694
2765,Lauderlindsaya,,694
2766,Melanotheca,,694
2767,Neocatapyrenium,,694
2768,Normandina,,694
2769,Parmentaria,,694
2770,Placocarpus,,694
2771,Psoroglaena,,694
2772,Verrucaria,,694
2773,Wahlenbergiella,,694
2774,Willeya,,694
2775,Leucovibrissea,,695
2776,Vibrissea,,695
2777,Cytidia,,696
2778,Vuilleminia,,696
2779,Wallemia,,697
2780,Barnettozyma,,698
2781,Wickerhamomyces,,698
2782,Wiesneriomyces,,699
2783,Wynnea,,700
2784,Phlebiella,,701
2785,Xenasma,,701
2786,Xenasmatella,,701
2787,Anthostomella,,702
2788,Ascotricha,,702
2789,Astrocystis,,702
2790,Calceomyces,,702
2791,Circinotrichum,,702
2792,Collodiscula,,702
2793,Coniolariella,,702
2794,Cryptostroma,,702
2795,Dematophora,,702
2796,Digitodochium,,702
2797,Halorosellinia,,702
2798,Hansfordia,,702
2799,Kretzschmaria,,702
2800,Kretzschmariella,,702
2801,Lanceispora,,702
2802,Nemania,,702
2803,Neoxylaria,,702
2804,Plectosphaera,,702
2805,Podosordaria,,702
2806,Rosellinia,,702
2807,Stilbohypoxylon,,702
2808,Virgaria,,702
2809,Whalleya,,702
2810,Xylaria,,702
2811,Xylosphaera,,702
2812,Lithographa,,703
2813,Hemileia,,704
2814,Zoophagus,,705
2815,Zygophlyctis,,706
