taxon_key,species_key,scientific_name,source,name
3495843,3495843,Galiella japonica (Yasuda) Y.Otani,db,キツネノサカズキ
3495843,3495843,Galiella japonica (Yasuda) Y.Otani,gbif,キツネノサカズキ
3495850,2593436,Plectania nigrella (Pers.) P.Karst.,db,クロチャワンタケ
3495850,2593436,Plectania nigrella (Pers.) P.Karst.,gbif,クロチャワンタケ
3496082,3496082,Hydnocystis japonica (Kobayasi) Trappe,db,ウツロイモタケ
3496082,3496082,Hydnocystis japonica (Kobayasi) Trappe,gbif,ウツロイモタケ
3496434,3496434,Jafnea fusicarpa (W.R.Gerard) Korf,gbif,ビロードチャワンタケ
3497651,3497651,"Wynnea macrospora B.Liu, M.H.Liu & J.Z.Cao",gbif,オオミノミミブサタケ
3497653,3497653,Wynnea gigantea Berk. & M.A.Curtis,db,ミミブサタケ
3497653,3497653,Wynnea gigantea Berk. & M.A.Curtis,gbif,ミミブサタケ
3497654,3497654,Wynnea americana Thaxt.,db,オオミノミミブサタケ
3497657,3497657,Wynnea macrotis (Berk.) Berk. & M.A.Curtis,db,ウサギノミミ
3497657,3497657,Wynnea macrotis (Berk.) Berk. & M.A.Curtis,gbif,ウサギノミミ
3497693,3497693,Sarcoscypha vassiljevae Raitv.,db,ヨソオイチャワンタケ
3497693,3497693,Sarcoscypha vassiljevae Raitv.,gbif,ヨソオイチャワンタケ
3497708,3495843,Sarcoscypha japonica Yasuda,db,キツネノサカズキ
3497708,3495843,Sarcoscypha japonica Yasuda,gbif,キツネノサカズキ
3519287,3542660,Guignardia gloiopeltidis Miyabe & Tokida,db,イソクロホシカビ
3525020,3525020,Asterinella hiugensis I.Hino & Hidaka,db,ヒュウガハンチクキン
3528010,10815976,Pseudopyrenula cinereoglaucescens Vain.,gbif,ブナノモツレサネゴケ
3528216,3528216,Trypethelium eluteriae Spreng.,gbif,チクビゴケ
3528216,3528216,Trypethelium eluteriae Spreng.,gbif,マメゴケ
3538315,5262815,Fusicladium nashicola K.Schub. & U.Braun,gbif,日本梨黒星病菌
3542660,3542660,Didymella gloiopeltidis (Miyabe & Tokida) Kohlm. & E.Kohlm.,db,イソクロホシカビ
3544647,3544647,Koordersiella insectivora (Hansf.) D.Hawksw. & O.E.Erikss.,gbif,リュウガイヒゲチイヤドリ
3546878,3546878,Chiodecton congestulum Nyl.,gbif,ヒョウモンメダイゴケ
3547205,3547205,Pulvinodecton kurzii (Kremp.) Henssen & G.Thor,gbif,コナダイゴケ
3547941,10779965,Chiodecton anguinellum (Nyl.) Vain.,gbif,クチナワゴケ
3548519,3548519,Eremothecella calamicola Syd. & P.Syd.,gbif,ミミズホシゴケ
3552956,7240100,Lactifluus hygrophoroides (Berk. & M.A.Curtis) Kuntze,db,ヒロハチチタケ
3553838,7936733,Boedijnopeziza insititia (Berk. & M.A.Curtis) S.Ito & S.Imai,db,コップタケ
3553838,7936733,Boedijnopeziza insititia (Berk. & M.A.Curtis) S.Ito & S.Imai,gbif,シロコップタケ
3554110,7246752,Cladina submitis (A.Evans) Hale & W.L.Culb.,gbif,シワハナゴケ
3554135,3390563,Cladina pseudoevansii (Asah.) Hale & W.L.Culb.,gbif,ウスイロミヤマハナゴケ
3556695,3556695,Porphyrellus fumosipes (Peck) Snell,gbif,アイゾメクロイグチ
3557227,5459521,Stropharia venenata S.Imai,db,シビレタケ
3558187,3558187,Naematoloma gracile Hongo,db,ニガクリタケモドキ
3558444,3558444,Microglossum viride (Schrad. ex J.F.Gmel.) Gillet,db,マツバシャモジタケ
3558444,3558444,Microglossum viride (Schrad. ex J.F.Gmel.) Gillet,gbif,マツバシャモジタケ
3560358,2577929,Uncinulopsis shiraiana (Henn.) Hara,gbif,エノキ裏うどんこ病菌
3561136,3354662,Porphyrellus alboater (Schwein.) E.-J.Gilbert,db,オオクロニガイグチ
3563155,9541569,Merulius castaneus Lloyd,gbif,オオシワタケ
3565609,9698565,Podocrea cornu-damae (Pat.) Sacc. & D.Sacc.,gbif,カエンタケ
4281360,4281360,Pyxine cocoes (Sw.) Nyl.,gbif,ヒイロクロボシゴケ
4910724,2587394,Helicoon sessile Morgan,db,ヤマブキイロオルビリアキン
4910724,2587394,Helicoon sessile Morgan,gbif,ヤマブキイロオルビリアキン
4911642,4911642,Aseroe rubra Labill.,db,アカイカタケ
4911642,4911642,Aseroe rubra Labill.,gbif,アカイカタケ
4911706,4911706,Mycena aurantiomarginata (Fr.) Quél.,db,ダイダイフチドリクヌギタケ
4911724,4911724,Mycena pelianthina (Fr.) Quél.,db,アカバシメジ
4911724,4911724,Mycena pelianthina (Fr.) Quél.,gbif,アカバシメジ
4911728,4911728,Mycena stipata Maas Geest. & Schwöbel,db,アクニオイタケ
4911728,4911728,Mycena stipata Maas Geest. & Schwöbel,gbif,アクニオイタケ
4911745,4911745,Mycena polygramma (Bull.) Gray,db,アシナガタケ
4911745,4911745,Mycena polygramma (Bull.) Gray,gbif,アシナガタケ
4911751,4911751,Mycena epipterygia (Scop.) Gray,db,ナメアシタケ
4911766,2527736,Mycena rorida (Fr.) Quél.,gbif,ヌナワタケ
4911809,4911809,Mycena inclinata (Fr.) Quél.,db,センボンアシナガタケ
4911809,4911809,Mycena inclinata (Fr.) Quél.,gbif,センボンアシナガタケ
4911825,4911825,Mycena amicta (Fr.) Quél.,db,アオミノアシナガタケ
4911825,4911825,Mycena amicta (Fr.) Quél.,gbif,アオミノアシナガタケ
5237406,9645698,Tremella foliacea Pers.,gbif,ハナビラニカワタケ
5237410,10731415,Tremella fimbriata Pers.,gbif,クロハナビラニカワタケ
5237424,11945016,Tremella lutescens Pers.,db,コガネニカワタケ
5237424,11945016,Tremella lutescens Pers.,gbif,コガネニカワタケ
5237434,5237434,Tremella fuciformis Berk.,db,ギンジ
5237434,5237434,Tremella fuciformis Berk.,gbif,シロキクラゲ
5237490,2518684,Poria versipora (Pers.) Sacc.,db,アナタケ
5237636,5237636,Lyomyces crustosus (Pers.) P.Karst.,gbif,ヒビワレコメバタケ
5237653,5237653,Onnia tomentosa (Fr.) P.Karst.,gbif,ニセカイメンタケ
5237656,5237653,Polyporus tomentosus Fr.,gbif,ニセカイメンタケ
5237690,5237690,Phylloporia ribis (Schumach.) Ryvarden,db,スグリタケ
5237690,5237690,Phylloporia ribis (Schumach.) Ryvarden,gbif,スグリタケ
5237693,5237690,Cryptoderma ribis (Schumach.) Imazeki,db,スグリタケ
5237693,5237690,Cryptoderma ribis (Schumach.) Imazeki,gbif,スグリタケ
5237791,9227816,Polyporus cinnabarinus (Jacq.) Fr.,gbif,シュタケ
5237812,5237812,Suillus flavus (Quél.) Singer,db,ジコウボウ
5237874,10814759,Hydnochaete tabacinoides (Yasuda) Imazeki,gbif,コガネウスバタケ
5237886,2519879,Polystictus cinnamomeus (Jacq.) Sacc.,db,ニッケイタケ
5237886,2519879,Polystictus cinnamomeus (Jacq.) Sacc.,gbif,ニッケイタケ
5237903,2519915,Polystictus perennis (L.) Fr.,db,オツネンタケ
5237903,2519915,Polystictus perennis (L.) Fr.,gbif,オツネンタケ
5237944,2520036,Polyporus dryadeus (Pers.) Fr.,db,マクラタケ
5237944,2520036,Polyporus dryadeus (Pers.) Fr.,gbif,マクラタケ
5237959,2520087,Polystictus dependens (Berk. & M.A.Curtis) Cooke,db,ヒメカイメンタケ
5238019,7624816,Cryptoderma cercidiphyllum Imazeki,gbif,エゾヒヅメタケ
5238091,2520519,Polyporus gilvus (Schwein.) Fr.,db,ネンドタケ
5238192,2520705,Cryptoderma fastuosum (Lév.) Imazeki,db,センダンサルノコシカケ
5238193,9439058,Polyporus badius (Pers.) Schwein.,gbif,アシグロタケ
5238205,9035469,Cryptoderma yamanoi Imazeki,gbif,マツノカタハタケ
5238290,2521101,Polyporus cuticularis (Bull.) Fr.,db,アラゲカワウソタケ
5238290,2521101,Polyporus cuticularis (Bull.) Fr.,gbif,アラゲカワウソタケ
5238347,2521208,Polyporus hispidus (Bull.) Fr.,db,ヤケコゲタケ
5238347,2521208,Polyporus hispidus (Bull.) Fr.,gbif,ヤケコゲタケ
5238357,10866930,Polyporus tabacinus Mont.,gbif,キヌハダタケ
5238358,10866930,Polystictus tabacinus (Mont.) Fr.,gbif,キヌハダタケ
5238366,2521276,Polyporus ludovicianus (Pat.) Sacc. & Trotter,gbif,オニカワウソタケ
5238370,10701592,Polyporus scaurus Lloyd,gbif,サジタケ
5238371,2521360,Polyporus sendaiensis Yasuda,db,ツヤナシマンネンタケ
5238373,2521387,Clavaria ligula Schaeff.,db,コスリコギタケ
5238373,2521387,Clavaria ligula Schaeff.,gbif,コスリコギタケ
5238375,2521391,Clavaria pistillaris L.,db,スリコギタケ
5238375,2521391,Clavaria pistillaris L.,gbif,スリコギタケ
5238407,7547277,Clavaria abietina Pers.,gbif,モエギホウキタケ
5238457,5238457,Ramaria flavescens (Schaeff.) R.H.Petersen,db,イオウホウキタケ
5238457,5238457,Ramaria flavescens (Schaeff.) R.H.Petersen,gbif,イオウホウキタケ
5238459,5238459,Ramaria rubrievanescens Marr & D.E.Stuntz,db,サクラホウキタケ
5238459,5238459,Ramaria rubrievanescens Marr & D.E.Stuntz,gbif,サクラホウキタケ
5238468,7486196,Clavaria botrytis Pers.,db,ネズミタケ
5238484,5238663,Ramaria neoformosa R.H.Petersen,db,ハナホウキタケ
5238484,5238663,Ramaria neoformosa R.H.Petersen,gbif,ハナホウキタケ
5238486,7393200,Ramaria cyanocephala (Berk. & M.A.Curtis) Corner,gbif,トビイロホウキタケ
5238576,7834086,Ramaria campestris (K.Yokoy. & Sagara) R.H.Petersen,gbif,ササナバ
5238581,5238581,Ramaria apiculata (Fr.) Donk,db,チャホウキタケモドキ
5238581,5238581,Ramaria apiculata (Fr.) Donk,gbif,チャホウキタケモドキ
5238584,5238581,Clavaria apiculata Fr.,db,チャホウキタケモドキ
5238584,5238581,Clavaria apiculata Fr.,gbif,チャホウキタケモドキ
5238602,5238602,Ramaria subbotrytis (Coker) Corner,db,サンゴホウキタケ
5238603,5238602,Clavaria subbotrytis Coker,db,サンゴホウキタケ
5238642,5238642,Ramaria aurea (Schaeff.) Quél.,db,コガネホウキタケ
5238642,5238642,Ramaria aurea (Schaeff.) Quél.,gbif,コガネホウキタケ
5238643,5238642,Clavaria aurea Schaeff.,db,コガネホウキタケ
5238643,5238642,Clavaria aurea Schaeff.,gbif,コガネホウキタケ
5238654,5238654,Ramaria flava (Schaeff.) Quél.,db,キホウキタケ
5238654,5238654,Ramaria flava (Schaeff.) Quél.,gbif,キホウキタケ
5238657,5238654,Clavaria flava Schaeff.,db,キホウキタケ
5238657,5238654,Clavaria flava Schaeff.,gbif,キホウキタケ
5238663,5238663,Ramaria formosa (Pers.) Quél.,db,ハナホウキタケ
5238663,5238663,Ramaria formosa (Pers.) Quél.,gbif,ハナホウキタケ
5238725,5238725,Ramaria ephemeroderma R.H.Petersen & M.Zang,db,ウスカワホウキタケ
5238760,5238760,Ramaria obtusissima (Peck) Corner,db,トサカホウキタケ
5238760,5238760,Ramaria obtusissima (Peck) Corner,gbif,トサカホウキタケ
5238786,5238786,Gomphus clavatus (Pers.) Gray,db,ハナビララッパタケ
5238786,5238786,Gomphus clavatus (Pers.) Gray,gbif,ラッパタケ
5238797,2522009,Gomphus floccosus (Schwein.) Singer,gbif,ウスタケ
5238799,2522009,Cantharellus floccosus Schwein.,gbif,ウスタケ
5238807,8130763,Gomphus kauffmanii (A.H.Sm.) Corner,gbif,オニウスタケ
5238865,5238865,Sarcodon imbricatus (L.) P.Karst.,db,カノハナ
5238871,9854176,Sarcodon scabrosus (Fr.) P.Karst.,gbif,ケロウジ
5238885,5238865,Sarcodon laevigatus (Sw.) P.Karst.,db,カノハナ
5238894,5238865,Sarcodon aspratus (Berk.) S.Ito,db,カノハナ
5238896,5238896,Boletopsis leucomelaena (Pers.) Fayod,db,クロカワ
5238896,5238896,Boletopsis leucomelaena (Pers.) Fayod,gbif,クロカワ
5238901,5238896,Polyporus leucomelas (Pers.) Pers.,db,クロカワ
5238901,5238896,Polyporus leucomelas (Pers.) Pers.,gbif,クロカワ
5238904,5238904,Boletopsis grisea (Peck) Bondartsev & Singer,db,Kurokawa
5238904,5238904,Boletopsis grisea (Peck) Bondartsev & Singer,gbif,クロカワ
5238966,5238966,Tomentella crinalis (Fr.) M.J.Larsen,db,イボラシャタケ
5238970,5238997,Tomentella fusca (Pers.) J.Schröt.,db,ラシャタケ
5238997,5238997,Tomentella ferruginea (Pers.) Pat.,db,ラシャタケ
5239236,9180775,Poria mollusca (Pers.) Quél.,db,シロアナコウヤクタケ
5239236,9180775,Poria mollusca (Pers.) Quél.,gbif,シロアナコウヤクタケ
5239286,5239286,Oxyporus cuneatus (Murrill) Aoshima,db,シロカイメンタケ
5239289,5239286,Polystictus cuneatus (Murrill) Lloyd,db,シロカイメンタケ
5239325,5239325,Oxyporus populinus (Schumach.) Donk,db,シロサルノコシカケ
5239396,2523676,Hyphoderma puberum (Fr.) Wallr.,gbif,ヤリノホコウヤクタケ
5239435,5239435,Dictyonema moorei (Nyl.) Henssen,gbif,フランネルゴケ
5239445,2523872,Clavaria purpurea O.F.Müll.,gbif,ムラサキナギナタタケ
5239464,5239464,Mutinus borneensis Ces.,db,コイヌノエフデ
5239464,5239464,Mutinus borneensis Ces.,gbif,コイヌノエフデ
5239468,5239468,Mutinus bambusinus (Zoll.) E.Fisch.,db,ウシノエフデ
5239468,5239468,Mutinus bambusinus (Zoll.) E.Fisch.,gbif,キツネノエフデ
5239473,5239473,Mutinus caninus (Schaeff.) Fr.,db,キタキツネノロウソク
5239476,5239476,Clathrus ruber P.Micheli ex Pers.,db,アカカゴタケ
5239478,5239478,Clathrus columnatus Bosc,db,ヨツデタケ
5239478,5239478,Clathrus columnatus Bosc,gbif,ヨツデタケ
5239480,5239478,Linderia columnata (Bosc) G.Cunn.,db,ヨツデタケ
5239480,5239478,Linderia columnata (Bosc) G.Cunn.,gbif,ヨツデタケ
5239493,2524065,Clathrus gracilis (Berk.) Schltdl.,db,カゴタケ
5239493,2524065,Clathrus gracilis (Berk.) Schltdl.,gbif,カゴタケ
5239502,2524097,Kobayasia nipponica (Kobayasi) S.Imai & A.Kawam.,gbif,シラタマタケ
5239505,2524108,Dictyophora indusiata (Vent.) Desv.,db,キヌガサタケ
5239518,5239518,Serpula himantioides (Fr.) P.Karst.,db,ナミダタケモドキ
5239518,5239518,Serpula himantioides (Fr.) P.Karst.,gbif,ナミダタケモドキ
5239534,5239534,Serpula lacrymans (Wulfen) J.Schröt.,db,ナミダタケ
5239614,3354045,Boletus griseus (Quél.) Sacc. & D.Sacc.,gbif,スミゾメヤマイグチ
5239694,2524662,Heimiella japonica Hongo,db,ベニイグチ
5239694,2524662,Heimiella japonica Hongo,gbif,ベニイグチ
5239766,5239766,Astraeus hygrometricus (Pers.) Morgan,db,ツチガキ
5239766,5239766,Astraeus hygrometricus (Pers.) Morgan,gbif,ツチグリ
5239770,5239766,Astraeus stellatus (Scop.) E.Fisch.,db,ツチガキ
5239770,5239766,Astraeus stellatus (Scop.) E.Fisch.,gbif,ツチグリ
5239772,5239772,Astraeus koreanus (V.J.Stanĕk) Kreisel,db,コツチグリ
5239772,5239772,Astraeus koreanus (V.J.Stanĕk) Kreisel,gbif,コツチグリ
5239851,5239851,Suillus cavipes (Klotzsch) A.H.Sm. & Thiers,db,アミハナイグチ
5239851,5239851,Suillus cavipes (Klotzsch) A.H.Sm. & Thiers,gbif,アミハナイグチ
5239860,7623986,Suillus bovinus (L.) Kuntze,db,アミタケ
5239864,5239864,Suillus grevillei (Klotzsch) Singer,db,ハナイグチ
5239864,5239864,Suillus grevillei (Klotzsch) Singer,gbif,ハナイグチ
5239888,7777157,Suillus luteus (L.) Gray,db,ヌメリイグチ
5239896,5239896,Suillus pictus (Peck) A.H.Sm. & Thiers,db,ベニハナイグチ
5239915,5239915,Suillus americanus (Peck) Snell,db,キヌメリイグチ
5239915,5239915,Suillus americanus (Peck) Snell,gbif,キヌメリイグチ
5239919,5239919,"Suillus tomentosus Singer, Snell & E.A.Dick",db,ワタゲヌメリイグチ
5239919,5239919,"Suillus tomentosus Singer, Snell & E.A.Dick",gbif,ワタゲヌメリイグチ
5239925,5239925,Suillus placidus (Bonord.) Singer,db,ゴヨウイグチ
5239925,5239925,Suillus placidus (Bonord.) Singer,gbif,ゴヨウイグチ
5239930,5239930,Suillus subluteus (Peck) Snell,db,ヌメリツバイグチ
5239930,5239930,Suillus subluteus (Peck) Snell,gbif,ヌメリツバイグチ
5239937,5239937,Scleroderma flavidum Ellis & Everh.,db,ウスキニセショウロ
5239937,5239937,Scleroderma flavidum Ellis & Everh.,gbif,ウスキニセショウロ
5239938,5239938,Scleroderma cepa Pers.,db,タマネギモドキ
5239938,5239938,Scleroderma cepa Pers.,gbif,タマネギモドキ
5239945,5239945,Scleroderma albidum Pat. & Trab.,db,シロニセショウロ
5239945,5239945,Scleroderma albidum Pat. & Trab.,gbif,シロニセショウロ
5239946,5239946,Scleroderma laeve Lloyd,db,ツブニセショウロ
5239946,5239946,Scleroderma laeve Lloyd,gbif,ツブニセショウロ
5239950,5239950,Scleroderma polyrhizum (J.F.Gmel.) Pers.,db,ツチグリカタカワタケ
5239950,5239950,Scleroderma polyrhizum (J.F.Gmel.) Pers.,gbif,ツチグリカタカワタケ
5239952,5239950,Scleroderma geaster Fr.,db,ツチグリカタカワタケ
5239952,5239950,Scleroderma geaster Fr.,gbif,ツチグリカタカワタケ
5239953,5239953,Scleroderma reae Guzmán,db,コニセショウロ
5239953,5239953,Scleroderma reae Guzmán,gbif,コニセショウロ
5239955,5239955,Scleroderma dictyosporum Pat.,db,アミメニセショウロ
5239959,5239959,Scleroderma verrucosum (Bull.) Pers.,db,ザラツキカタカワタケ
5239959,5239959,Scleroderma verrucosum (Bull.) Pers.,gbif,ザラツキカタカワタケ
5239963,5239963,Scleroderma areolatum Ehrenb.,db,アミメヒメカタショウロ
5239963,5239963,Scleroderma areolatum Ehrenb.,gbif,ヒメカタショウロ
5239977,5239977,Scleroderma bovista Fr.,db,ハマニセショウロ
5239977,5239977,Scleroderma bovista Fr.,gbif,ハマニセショウロ
5239982,5239982,Scleroderma citrinum Pers.,db,アワダンゴ
5239982,5239982,Scleroderma citrinum Pers.,gbif,ニセショウロ
5239984,5239982,Scleroderma vulgare Hornem.,db,アワダンゴ
5239984,5239982,Scleroderma vulgare Hornem.,gbif,ニセショウロ
5239987,5239987,Scleroderma sinnamariense Mont.,db,カガニセショウロ
5239987,5239987,Scleroderma sinnamariense Mont.,gbif,コガネニセショウロ
5239994,5239994,Paxillus rubicundulus P.D.Orton,db,アカゲヒダハタケ
5239994,5239994,Paxillus rubicundulus P.D.Orton,gbif,アカゲヒダハタケ
5240002,5240002,Paxillus involutus (Batsch) Fr.,db,ヒダハタケ
5240002,5240002,Paxillus involutus (Batsch) Fr.,gbif,ヒダハタケ
5240033,5240033,Melanogaster broomeanus Berk.,db,ホソミノアカダマタケ
5240033,5240033,Melanogaster broomeanus Berk.,gbif,ホソミノアカダマタケ
5240039,5240039,Melanogaster intermedius (Berk.) Zeller & C.W.Dodge,db,アカダマタケ
5240101,5240101,Coniophora puteana (Schumach.) P.Karst.,db,イドタケ
5240101,5240101,Coniophora puteana (Schumach.) P.Karst.,gbif,イドタケ
5240118,5240101,Coniophora cerebella (Pers.) Pers.,db,イドタケ
5240118,5240101,Coniophora cerebella (Pers.) Pers.,gbif,イドタケ
5240136,5240136,Coniophora arida (Fr.) P.Karst.,db,カベタケ
5240136,5240136,Coniophora arida (Fr.) P.Karst.,gbif,カベタケ
5240157,5240157,Coniophora olivacea (Fr.) P.Karst.,db,イドタケモドキ
5240157,5240157,Coniophora olivacea (Fr.) P.Karst.,gbif,イドタケモドキ
5240213,5240213,Amanita ceciliae (Berk. & Broome) Bas,db,テングツルタケ
5240213,5240213,Amanita ceciliae (Berk. & Broome) Bas,gbif,テングツルタケ
5240217,5240217,Amanita strobiliformis (Paulet ex Vittad.) Bertill.,db,マツカサモドキ
5240220,7521503,Amanita punctata (Cleland & Cheel) D.A.Reid,gbif,オオツルタケ
5240238,5240238,Amanita farinosa Schwein.,db,ヒメコナカブリツルタケ
5240238,5240238,Amanita farinosa Schwein.,gbif,ヒメコナカブリツルタケ
5240248,5240248,Amanita regalis (Fr.) Michael,gbif,オウテングタケ
5240259,5240259,Amanita battarrae (Boud.) Bon,db,タカネテングツルタケ
5240259,5240259,Amanita battarrae (Boud.) Bon,gbif,カッパツルタケ
5240264,5240264,Amanita hemibapha (Berk. & Broome) Sacc.,db,オオベニタケ
5240264,5240264,Amanita hemibapha (Berk. & Broome) Sacc.,gbif,オオベニタケ
5240269,5240269,Amanita caesarea (Scop.) Pers.,db,セイヨウタマゴタケ
5240269,5240269,Amanita caesarea (Scop.) Pers.,gbif,セイヨウタマゴタケ
5240279,5240279,Amanita porphyria Alb. & Schwein.,db,コテングタケ
5240290,5240290,Amanita mairei Foley,db,ナガミノツルタケ
5240306,5240306,Amanita vaginata (Bull.) Lam.,db,シロツルタケ
5240320,5240320,Amanita verna Bull. ex Lam.,db,シロタマゴテングタケ
5240323,5240323,Amanita virosa Bertill.,db,ドクツルタケ
5240325,5240325,Amanita phalloides (Vaill. ex Fr.) Link,db,タマゴテングタケ
5240329,5240329,Amanita ovoidea (Bull.) Link,db,シロタマゴタケ
5240329,5240329,Amanita ovoidea (Bull.) Link,gbif,シロタマゴタケ
5240494,6095788,Mycena osmundicola J.E.Lange,db,シロコナカブリ
5240596,5240596,Mycena leaiana (Berk.) Sacc.,db,コガネヌメリタケ
5240744,2527610,Favolus rhipidium (Berk.) Sacc.,db,スズメタケ
5240744,2527610,Favolus rhipidium (Berk.) Sacc.,gbif,スズメタケ
5240751,2527610,Polyporus rhipidium Berk.,db,スズメタケ
5240751,2527610,Polyporus rhipidium Berk.,gbif,スズメタケ
5240771,9118025,Panus stipticus (Bull.) Fr.,db,ヒメカワキタケ
5240771,9118025,Panus stipticus (Bull.) Fr.,gbif,ワサビタケ
5240918,5240918,Tubaria confragosa (Fr.) Harmaja,db,ヒメツツエ
5240934,5240934,Crepidotus crocophyllus (Berk.) Sacc.,gbif,クリゲノチャヒラタケ
5240943,5240943,Crepidotus mollis (Schaeff.) Staude,db,チャヒラタケ
5240956,5240956,Crepidotus boninensis (Hongo) E.Horak & Desjardin,gbif,バライロチャヒラタケ
5240959,5240959,Crepidotus cinnabarinus Peck,db,ヒイロチャヒラタケ
5240959,5240959,Crepidotus cinnabarinus Peck,gbif,ヒイロチャヒラタケ
5240973,5240973,Crepidotus epibryus (Fr.) Quél.,db,コナカブリモドキ
5240984,5240984,Crepidotus applanatus (Pers.) P.Kumm.,db,マルミノチャヒラタケ
5240984,5240984,Crepidotus applanatus (Pers.) P.Kumm.,gbif,マルミノチャヒラタケ
5240994,5240994,Crepidotus variabilis (Pers.) P.Kumm.,db,コナカブリ
5240994,5240994,Crepidotus variabilis (Pers.) P.Kumm.,gbif,コナカブリ
5241128,5241128,Schizophyllum commune Fr.,db,スエヒロタケ
5241128,5241128,Schizophyllum commune Fr.,gbif,スエヒロタケ
5241244,5241244,Pluteus podospileus Sacc. & Cub.,db,ザラツキウラベニガサ
5241244,5241244,Pluteus podospileus Sacc. & Cub.,gbif,ザラツキウラベニガサ
5241254,5241254,Pluteus aurantiorugosus (Trog) Sacc.,db,ヒイロベニヒダタケ
5241254,5241254,Pluteus aurantiorugosus (Trog) Sacc.,gbif,ヒイロベニヒダタケ
5241259,5241259,Pluteus leoninus (Schaeff.) P.Kumm.,db,ベニヒダタケ
5241259,5241259,Pluteus leoninus (Schaeff.) P.Kumm.,gbif,ベニヒダタケ
5241265,5241265,Pluteus thomsonii (Berk. & Broome) Dennis,db,カサヒダタケ
5241265,5241265,Pluteus thomsonii (Berk. & Broome) Dennis,gbif,カサヒダタケ
5241274,5241274,Pluteus salicinus (Pers.) P.Kumm.,db,ビロードベニヒダタケ
5241274,5241274,Pluteus salicinus (Pers.) P.Kumm.,gbif,ビロードベニヒダタケ
5241275,5241275,Pluteus petasatus (Fr.) Gillet,db,クサミノシカタケ
5241275,5241275,Pluteus petasatus (Fr.) Gillet,gbif,クサミノシカタケ
5241290,5241290,Pluteus plautus (Weinm.) Gillet,gbif,フサスジウラベニガサ
5241298,5241298,Pluteus chrysophaeus (Schaeff.) Quél.,db,キイロウラベニガサ
5241329,5241329,Pluteus semibulbosus (Lasch) Quél.,gbif,ヒナノシロベニヒダタケ
5241339,5241339,Pluteus romellii (Britzelm.) Lapl.,db,キアシベニヒダタケ
5241339,5241339,Pluteus romellii (Britzelm.) Lapl.,gbif,キアシベニヒダタケ
5241351,5241351,Pluteus umbrosus (Pers.) P.Kumm.,db,フチドリベニヒダタケ
5241351,5241351,Pluteus umbrosus (Pers.) P.Kumm.,gbif,フチドリベニヒダタケ
5241354,5241354,Pluteus atromarginatus (Konrad) Kühner,db,クロフチシカタケ
5241354,5241354,Pluteus atromarginatus (Konrad) Kühner,gbif,クロフチシカタケ
5241358,5241354,Pluteus tricuspidatus Velen.,db,クロフチシカタケ
5241358,5241354,Pluteus tricuspidatus Velen.,gbif,クロフチシカタケ
5241366,7446067,Pluteus atricapillus (Batsch) Fayod,gbif,ウラベニガサ
5241366,7446067,Pluteus atricapillus (Batsch) Fayod,gbif,カサスジウラベニガサ
5241384,5241384,Pluteus nanus (Pers.) P.Kumm.,db,ヒメベニヒダタケ
5241384,5241384,Pluteus nanus (Pers.) P.Kumm.,gbif,ヒメベニヒダタケ
5241399,5241399,Volvariella bombycina (Schaeff.) Singer,db,キヌオオフクロタケ
5241399,5241399,Volvariella bombycina (Schaeff.) Singer,gbif,キヌオオフクロタケ
5241424,8329645,Volvariella gloiocephala (DC.) Boekhout & Enderle,gbif,オオフクロタケ
5241424,8329645,Volvariella gloiocephala (DC.) Boekhout & Enderle,gbif,シロフクロタケ
5241426,8329645,Volvariella speciosa (Fr.) Singer,gbif,オオフクロタケ
5241426,8329645,Volvariella speciosa (Fr.) Singer,gbif,シロフクロタケ
5241445,5241445,Volvariella volvacea (Bull.) Singer,db,クロフクロタケ
5241445,5241445,Volvariella volvacea (Bull.) Singer,gbif,フクロタケ
5241449,5241445,Volvaria volvacea (Bull.) P.Kumm.,db,クロフクロタケ
5241449,5241445,Volvaria volvacea (Bull.) P.Kumm.,gbif,フクロタケ
5241553,9173236,Tricholoma conglobatum (Vittad.) Sacc.,db,ハタケシメジ
5241553,9173236,Tricholoma conglobatum (Vittad.) Sacc.,gbif,ハタケシメジ
5241594,5241594,Asterophora parasitica (Bull.) Singer,db,ナガエノヤグラタケ
5241594,5241594,Asterophora parasitica (Bull.) Singer,gbif,ナガエノヤグラタケ
5241698,5241698,Leucocortinarius bulbiger (Alb. & Schwein.) Singer,db,ヒダホテイタケ
5241698,5241698,Leucocortinarius bulbiger (Alb. & Schwein.) Singer,gbif,ヒダホテイタケ
5241700,2531310,Tricholoma porphyrophyllum S.Imai,db,イヌムラサキシメジ
5241700,2531310,Tricholoma porphyrophyllum S.Imai,gbif,ウラムラサキシメジ
5241725,5241725,Tricholoma albobrunneum (Pers.) P.Kumm.,gbif,マツシメジ
5241729,5241729,Tricholoma sejunctum (Sowerby) Quél.,db,アイシメジ
5241729,5241729,Tricholoma sejunctum (Sowerby) Quél.,gbif,アイシメジ
5241733,5241733,Tricholoma orirubens Quél.,db,ケショウシメジ
5241733,5241733,Tricholoma orirubens Quél.,gbif,ケショウシメジ
5241744,5241744,Tricholoma cingulatum (Almfelt ex Fr.) Jacobashch,db,ツバササクレシメジ
5241744,5241744,Tricholoma cingulatum (Almfelt ex Fr.) Jacobashch,gbif,ツバササクレシメジ
